conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A,org_E,org_P,org_A
1346,marine,Identities,.56514424,.62690479,.5997619,.68883312,.70977014,.34304208,2.47,2.6900001,1.27
2064,married,Modifiers,.41020408,.24846938,.1632653,.61104143,.56321841,.032362487,2.1600001,2.1800001,.31
541,marry,Behaviors,.57132351,.43823528,.29705882,.70138019,.59195399,2.4111911e-08,2.52,2.28,.20999999
2065,masculine,Modifiers,.29517046,.48124999,.35795453,.41279802,.55459774,.34304208,1.37,2.1500001,1.27
542,massage,Behaviors,.52384257,.26481482,-.14189814,.63864493,.20114942,-.60517794,2.27,.92000002,-1.66
1347,mastermind,Identities,.309901,.68094057,.27698019,.24466752,.77873564,.16504858,.69999999,2.9300001,.72000003
2066,mature,Modifiers,.70178574,.48392856,-.16989796,.73902136,.65229887,-.31067958,2.6700001,2.49,-.75
1348,maverick,Identities,.22056074,.37570092,.44205606,.27979925,.31034482,.38187703,.83999997,1.3,1.39
1349,mayor,Identities,.19868422,.5286842,.35999998,.32747805,.51724136,.1747573,1.03,2.02,.75
2067,mean,Modifiers,-.801,.048999999,.3775,-.62107903,.17528734,.33656961,-2.75,.82999998,1.25
1350,mechanical_engineer,Identities,.51921052,.41815791,.30851063,.47804266,.4224138,-.087378614,1.63,1.6900001,-.059999999
1351,medic,Identities,.75797874,.56303191,.58111703,.76662481,.68965513,.53398061,2.78,2.6199999,1.86
543,medicate,Behaviors,.19646464,.30176768,-.040561225,.41279802,.53160918,-.20711972,1.37,2.0699999,-.43000001
2068,mediocre,Modifiers,-.30407408,-.40296295,-.34111112,-.3500627,-.56609195,-.45307443,-1.67,-1.75,-1.1900001
2069,meek,Modifiers,-.093434341,-.52925003,-.60299999,.12170642,-.32183909,-.68932033,.20999999,-.89999998,-1.92
2070,melancholic,Modifiers,-.4388614,-.46881187,-.63564354,-.24968629,-.43965515,-.71197408,-1.27,-1.3099999,-1.99
1352,menace,Identities,-.7036432,.19648241,.44057789,-.56085318,.11494252,.43365696,-2.51,.62,1.55
1353,mental_case,Identities,-.44004855,-.33203882,.1618932,-.30991215,-.27011496,.11650488,-1.51,-.72000003,.56999999
1354,mental_patient,Identities,-.16982758,-.45056817,-.014204545,-.066499352,-.545977,-.1003236,-.54000002,-1.6799999,-.1
2071,mentally_ill,Modifiers,-.51026314,-.52078944,-.10710526,-.4203262,-.54022986,-.34951454,-1.95,-1.66,-.87
2072,mentally_retarded,Modifiers,-.44395605,-.51181316,-.2912088,-.18946044,-.47413793,-.30420709,-1.03,-1.4299999,-.73000002
1355,mentor,Identities,.68892044,.55482954,.13920455,.86449188,.8160919,-.0097087091,3.1700001,3.0599999,.18000001
1356,merchant,Identities,.31771845,.28713593,.33616504,.24466752,.083333321,.30097088,.69999999,.50999999,1.14
2073,merry,Modifiers,.69628716,.3789604,.47499999,.79924721,.47413793,.46601942,2.9100001,1.87,1.65
2074,messy,Modifiers,-.39375001,-.19630682,-.0073863626,-.38519442,-.32183909,.24919097,-1.8099999,-.89999998,.98000002
2075,methodical,Modifiers,.48869565,.35608697,-.25263157,.47553325,.30459768,-.52427179,1.62,1.28,-1.41
2076,middle_aged,Modifiers,.18185185,.090185188,-.12388889,.16436639,.20689654,-.25566339,.38,.94,-.57999998
2077,middle_class,Modifiers,.3543956,.087087914,.12777777,.34755334,.071839072,-.077669874,1.11,.47,-.029999999
1357,midget,Identities,.14356436,-.2641089,.020544555,.18946049,-.27873564,-.074433632,.47999999,-.75,-.02
1358,migrant_worker,Identities,.15688775,-.32244897,.23239796,.26725221,-.34195405,-.035598677,.79000002,-.97000003,.1
1359,millionaire,Identities,.26338384,.68199998,.32904041,.21204518,.65517241,.28478968,.56999999,2.5,1.09
544,mimic,Behaviors,-.2530303,-.14646465,.27323231,-.16687575,-.20689656,.25889969,-.94,-.5,1.01
1360,miner,Identities,.33642858,.13333333,.44571429,.30489337,-.10057472,.12297736,.94,-.13,.58999997
1361,minister,Identities,.35930657,.3558394,.12427007,.46298623,.44252872,.016181253,1.5700001,1.76,.25999999
1362,minor,Identities,.1992268,-.4247449,.26403061,.14429112,-.50862068,.22330099,.30000001,-1.55,.89999998
1363,minority,Identities,.12282608,-.23260869,.030482456,.32245922,-.25574714,-.032362435,1.01,-.67000002,.11
2078,mischievous,Modifiers,-.26674756,.085679613,.28422329,-.24215807,.086206883,-.048543662,-1.24,.51999998,.059999999
1364,miser,Identities,-.25062498,-.034374997,-.21625,-.33500624,-.26436782,-.47572812,-1.61,-.69999999,-1.26
2079,miserable,Modifiers,-.76249999,-.48581731,-.40697116,-.67628604,-.49425289,-.6148867,-2.97,-1.5,-1.6900001
2080,miserly,Modifiers,-.42065218,-.26413044,-.30326086,-.38519442,-.22126438,-.52750802,-1.8099999,-.55000001,-1.42
545,misinform,Behaviors,-.59850001,.065250002,.03025,-.52321196,.10632182,.067961186,-2.3599999,.58999997,.41999999
546,misjudge,Behaviors,-.58891511,-.099299066,.035981309,-.47302383,-.022988513,.10032365,-2.1600001,.14,.51999998
547,mislead,Behaviors,-.69875002,.017326733,.12549505,-.52823085,.12068965,.0097087622,-2.3800001,.63999999,.23999999
548,miss,Behaviors,-.062087912,-.030494504,-.28861111,.056461755,.20689654,-.51456308,-.050000001,.94,-1.38
1365,missionary,Identities,.31188118,.19282179,.13960396,.60100377,.34195399,-.11326858,2.1199999,1.41,-.14
1366,mistress,Identities,-.44975489,-.095343135,.075980395,-.51819319,-.1637931,.032362487,-2.3399999,-.34999999,.31
549,misunderstand,Behaviors,-.4255102,-.19693878,-.13903061,-.32245916,-.20977011,-.13915855,-1.5599999,-.50999999,-.22
1367,mobster,Identities,-.68383837,.56641412,.46085858,-.54579669,.66666663,.45307446,-2.45,2.54,1.61
550,mock,Behaviors,-.64999998,-.10817308,.31129807,-.55332494,-.066091962,.44983822,-2.48,-.0099999998,1.6
2081,mocking,Modifiers,-.64876235,-.12673268,.34727722,-.42283562,-.057471272,.32038838,-1.96,.02,1.2
2082,model,Modifiers,.43014705,.31519607,.14117648,.51317441,.36781609,.025889991,1.77,1.5,.28999999
2083,modern,Modifiers,.35824999,.244,.36675,.37515685,.2327586,.35922334,1.22,1.03,1.3200001
2084,modest,Modifiers,.56529129,.1684466,-.32111651,.63864493,.30172414,-.54368931,2.27,1.27,-1.47
551,molest,Behaviors,-.94381189,.27821782,.28985149,-.93726474,.28160921,.080906175,-4.0100002,1.2,.46000001
552,monitor,Behaviors,-.073058255,.26286408,-.10412621,.061480574,.32183909,-.4466019,-.029999999,1.34,-1.17
2085,moody,Modifiers,-.43775511,-.30867347,-.040816326,-.37515679,-.30747128,.042071223,-1.77,-.85000002,.34
1368,moron,Identities,-.58440596,-.46757427,-.012376238,-.44792968,-.65804595,-.077669874,-2.0599999,-2.0699999,-.029999999
2086,mortified,Modifiers,-.625,-.45495048,-.099752478,-.56085318,-.28735632,-.077669874,-2.51,-.77999997,-.029999999
553,mortify,Behaviors,-.62904412,.14669117,.3134191,-.59347552,.3735632,.35275081,-2.6400001,1.52,1.3
1369,motel_owner,Identities,.22283654,.20072116,.17163461,.14680052,.02586206,-.032362435,.31,.31,.11
1370,mother,Identities,.64924622,.56582916,.25992462,.8343789,.70114946,.17799355,3.05,2.6600001,.75999999
1371,mother_in_law,Identities,.20412621,.14344659,.1973301,.29987454,.24425288,.30420715,.92000002,1.0700001,1.15
1372,mother_in_law_maternal,Identities,.15575001,.12625,.18275,.2396487,.31896552,.32038838,.68000001,1.33,1.2
2087,motivated,Modifiers,.78789473,.6223684,.51394737,.95232117,.86206895,.42071199,3.52,3.22,1.51
1373,mourner,Identities,-.041397847,-.35887095,-.44707447,.031367648,-.5229885,-.6019417,-.15000001,-1.6,-1.65
2088,mournful,Modifiers,-.29441491,-.29122341,-.46170214,-.34504387,-.068965524,-.8220064,-1.65,-.02,-2.3299999
554,mouth_off_to,Behaviors,-.50082415,.13983516,.64642859,-.42785442,.091954023,.64077675,-1.98,.54000002,2.1900001
2089,moved,Modifiers,.60877657,.41648936,.076861702,.71392721,.60632181,-.24271843,2.5699999,2.3299999,-.54000002
555,mug,Behaviors,-.87802196,.22115384,.59368134,-.76411539,.19252872,.42394823,-3.3199999,.88999999,1.52
1374,mugger,Identities,-.84537035,.22777778,.45888889,-.80175656,.2327586,.35598707,-3.47,1.03,1.3099999
556,mumble_to,Behaviors,-.34201032,-.41887754,-.45076531,-.16185693,-.55172414,-.73786402,-.92000002,-1.7,-2.0699999
557,murder,Behaviors,-.9465,.40474999,.52025002,-.90966117,.545977,.28155345,-3.9000001,2.1199999,1.08
1375,murderer,Identities,-.90606058,.37828282,.38181818,-.88205767,.42816091,-.087378614,-3.79,1.71,-.059999999
558,murmur_to,Behaviors,-.025260417,-.18958333,-.44072166,.0062735495,-.29597703,-.77022654,-.25,-.81,-2.1700001
1376,music_director,Identities,.4872807,.37149122,.43070176,.43287331,.34195399,.34304208,1.45,1.41,1.27
1377,musician,Identities,.53267324,.33391088,.53613859,.51317441,.295977,.40776703,1.77,1.25,1.47
1378,myself_as_others_see_me,Identities,.47447664,.049204592,-.043566249,.6336261,.28735632,.055016205,2.25,1.22,.38
559,nag,Behaviors,-.56051403,-.039953269,.45070094,-.41279796,-.14655173,.58899677,-1.92,-.28999999,2.03
2090,naive,Modifiers,-.32475489,-.460049,-.2857843,-.24215807,-.56321841,-.4401294,-1.24,-1.74,-1.15
2091,narrowminded,Modifiers,-.71159792,-.53582472,-.28427836,-.65119189,-.64367819,-.29773459,-2.8699999,-2.02,-.70999998
2092,nasty,Modifiers,-.78224999,-.09025,.35075,-.60853195,-.24137932,.22330099,-2.7,-.62,.89999998
2093,nauseated,Modifiers,-.72982955,-.39431819,-.190625,-.73400247,-.43103448,-.31067958,-3.2,-1.28,-.75
560,need,Behaviors,.14669117,-.2163603,-.097794116,.21957342,-.043103456,-.10355984,.60000002,.07,-.11
561,needle,Behaviors,-.44204545,.036079548,.33494318,-.35759094,-.071839087,.035598729,-1.7,-.029999999,.31999999
562,neglect,Behaviors,-.7772277,-.063613862,-.4180693,-.71643662,.13505746,-.49838185,-3.1300001,.69,-1.33
563,negotiate_with,Behaviors,.46903408,.41363636,.24318182,.60853201,.60057467,.29126215,2.1500001,2.3099999,1.11
1379,negotiator,Identities,.51225001,.51775002,.26449999,.54579675,.56034482,.071197435,1.9,2.1700001,.43000001
1380,neighbor,Identities,.34583333,.0078431368,.014215685,.43538269,.077586204,-.045307416,1.46,.49000001,.07
2094,neighborly,Modifiers,.70330191,.34716982,.15778302,.77666247,.43103448,-.077669874,2.8199999,1.72,-.029999999
1381,nephew,Identities,.43465346,-.061138611,.29257426,.60100377,-.037356328,.43042073,2.1199999,.090000004,1.54
2095,nervous,Modifiers,-.39547619,-.31999999,.02904762,-.28732744,-.28160921,-.0097087091,-1.42,-.75999999,.18000001
1382,neurotic,Identities,-.42093909,-.33388326,.34631979,-.22459218,-.22988506,.42394823,-1.17,-.57999998,1.52
1383,newcomer,Identities,.23999999,-.31650001,-.16500001,.25470516,-.33908045,-.35598701,.74000001,-.95999998,-.88999999
1384,newlywed,Identities,.50896227,.23183963,.3231132,.60351318,.35344827,.44983822,2.1300001,1.45,1.6
1385,newscaster,Identities,.24444444,.33166668,.46833333,.27979925,.39655173,.61165047,.83999997,1.6,2.0999999
2096,nice,Modifiers,.83946079,.47965688,.084068626,.88707656,.66379309,-.097087353,3.26,2.53,-.090000004
1386,niece,Identities,.48005617,-.083055556,.23972222,.55834383,-.09195403,.14886734,1.95,-.1,.67000002
1387,night_watchman,Identities,.40073529,.22499999,-.20245098,.46047679,.27586204,-.49838185,1.5599999,1.1799999,-1.33
1388,ninny,Identities,-.37264705,-.47023809,-.055357143,-.26976159,-.63793105,-.32038832,-1.35,-2,-.77999997
1389,nitwit,Identities,-.53928572,-.53714287,-.19595239,-.34002507,-.58620691,-.10355984,-1.63,-1.8200001,-.11
2097,no_emotion,Modifiers,-.45510206,-.32113403,-.58571428,-.40777913,-.39367816,-.96763748,-1.9,-1.15,-2.78
2098,noble,Modifiers,.69974488,.47576532,.048214287,.80175662,.64942527,-.10679609,2.9200001,2.48,-.12
1390,nobody,Identities,-.25198019,-.68613863,-.55148512,-.051442884,-.85919541,-.80906147,-.47999999,-2.77,-2.29
2099,noisy,Modifiers,-.19801137,.21676137,.74829543,-.2020075,.043103442,.91909385,-1.08,.37,3.05
2100,nonchalant,Modifiers,.15931372,.0017156866,-.44338235,.15934758,-.040229894,-.6019417,.36000001,.079999998,-1.65
1391,nonconformist,Identities,.23245192,.20504808,.17620192,.2396487,.15517241,.15533982,.68000001,.75999999,.69
1392,nonsmoker,Identities,.58848041,.30367646,.001470588,.58845669,.30172414,-.11974107,2.0699999,1.27,-.16
2101,nosey,Modifiers,-.48863637,-.13035715,.14444445,-.38268501,-.25,.19417478,-1.8,-.64999998,.81
2102,nostalgic,Modifiers,.40949073,.12152778,-.30462962,.24466752,.06896551,-.54368931,.69999999,.46000001,-1.47
564,notice,Behaviors,.41601941,.23373787,.048786405,.59347552,.36494252,-.11003233,2.0899999,1.49,-.13
1393,novice,Identities,.019117646,-.3509804,-.16470589,.048933525,-.52011496,-.30744335,-.079999998,-1.59,-.74000001
565,nudge,Behaviors,-.021287128,.014356436,.025990099,.058971163,-.034482766,-.035598677,-.039999999,.1,.1
1394,nurse,Identities,.75,.38198531,.4555147,.7816813,.43965515,.10355989,2.8399999,1.75,.52999997
1395,nursing_assistant,Identities,.53627449,.17450981,.29411766,.65119195,.20689654,.055016205,2.3199999,.94,.38
1396,nut,Identities,.064411767,-.27155173,-.19252874,.066499397,-.27586207,.055016205,-.0099999998,-.74000001,.38
1397,nutritionist,Identities,.56189322,.23859224,.084708735,.64617312,.28160921,-.016181204,2.3,1.2,.16
566,nuzzle,Behaviors,.51692706,.17216495,-.15677083,.40526977,.020114932,-.4304207,1.34,.28999999,-1.12
2103,obedient,Modifiers,.22063106,-.17645632,-.21213593,.45043916,-.1724138,-.4401294,1.52,-.38,-1.15
567,obey,Behaviors,.22752525,-.23367347,-.18316327,.29736513,-.12068966,-.35922328,.91000003,-.2,-.89999998
2104,obligated,Modifiers,-.14551887,-.22119048,-.031603776,-.086574629,.045977,-.12621357,-.62,.38,-.18000001
2105,oblivious,Modifiers,-.50930852,-.47340426,-.34867021,-.4554579,-.60057473,-.58576047,-2.0899999,-1.87,-1.6
2106,obnoxious,Modifiers,-.65298915,-.08451087,.52717394,-.60100377,-.034482766,.69255662,-2.6700001,.1,2.3499999
568,observe,Behaviors,.18412408,.030839415,-.30967152,.25470516,.12068965,-.63106793,.74000001,.63999999,-1.74
2107,obsessive_compulsive,Modifiers,-.47282609,-.28847826,.30065218,-.29234627,-.30172414,.22006474,-1.4400001,-.82999998,.88999999
2108,obstinant,Modifiers,-.28084415,.12532468,-.067207791,.074027628,.12931034,-.038834922,.02,.67000002,.090000004
569,obstruct,Behaviors,-.44123036,.35772252,.26845551,-.34755328,.29310343,.22977349,-1.66,1.24,.92000002
1398,oddball,Identities,.1019802,-.10024752,.16386138,.12923464,-.21839082,-.067961141,.23999999,-.54000002,0
570,offend,Behaviors,-.60372341,.1231383,.31021506,-.51819319,.15517241,.29126215,-2.3399999,.75999999,1.11
2109,offended,Modifiers,-.50539213,-.29240197,.060294118,-.53324968,-.23850575,-.0097087091,-2.4000001,-.61000001,.18000001
1399,offender,Identities,-.64020616,.042010307,.34114584,-.52572137,.091954023,.32686087,-2.3699999,.54000002,1.22
2110,offensive,Modifiers,-.64324999,.02775,.5255,-.55834377,-.051724147,.33980584,-2.5,.039999999,1.26
571,ogle,Behaviors,-.33159339,-.11153846,-.033791207,-.13425343,-.10057472,-.11326858,-.81,-.13,-.14
2111,old,Modifiers,-.10530303,-.27828282,-.45353535,.20702636,.11494252,-.66019416,.55000001,.62,-1.83
2112,old_fashioned,Modifiers,.21462765,.0045698923,-.32047874,.22208282,.011494242,-.55016178,.61000001,.25999999,-1.49
1400,oldgeezer,Identities,.094211824,-.341133,-.47105911,.13927229,-.27873564,-.6504854,.28,-.75,-1.8
1401,oldman,Identities,.28470746,-.20605263,-.43578947,.42032623,-.22413793,-.73139155,1.4,-.56,-2.05
1402,online_merchant,Identities,.28437501,.26079544,.073011361,.26976162,.18390805,.01294501,.80000001,.86000001,.25
1403,onlooker,Identities,.068811879,-.31658417,-.41608912,.063989982,-.29885057,-.46601939,-.02,-.81999999,-1.23
2113,open,Modifiers,.51887256,.35514706,.11715686,.59849435,.47126436,.048543721,2.1099999,1.86,.36000001
2114,open_minded,Modifiers,.73627448,.54019606,.019852942,.86198246,.75287354,-.058252402,3.1600001,2.8399999,.029999999
1404,ophthalmologist,Identities,.49738371,.24375001,-.010465117,.47051445,.34770113,-.17799351,1.6,1.4299999,-.34
1405,opponent,Identities,-.095786512,.22303371,.27022472,.021330012,.2729885,.25889969,-.19,1.17,1.01
1406,opportunist,Identities,.12205882,.32058823,.43861386,.3877039,.53160918,.45307446,1.27,2.0699999,1.61
2115,opportunistic,Modifiers,.29090908,.37398991,.45126262,.64868253,.56609195,.36245957,2.3099999,2.1900001,1.33
572,oppose,Behaviors,-.030468751,.36015624,.28411457,.036386471,.38505745,.25242722,-.13,1.5599999,.99000001
573,oppress,Behaviors,-.80710524,.25710526,.25473684,-.74153072,.48563215,.025889991,-3.23,1.91,.28999999
1407,optical_engineer,Identities,.43643412,.24961241,.033139538,.46047679,.295977,-.2135922,1.5599999,1.25,-.44999999
1408,optimist,Identities,.64375001,.41033652,.26778847,.77917188,.62068969,.32038838,2.8299999,2.3800001,1.2
2116,optimistic,Modifiers,.70742571,.46237624,.15717822,.79924721,.67528731,.22653724,2.9100001,2.5699999,.91000003
574,order,Behaviors,-.13805147,.39191177,.36930147,-.13676283,.46264368,.40453079,-.81999999,1.83,1.46
2117,ordinary,Modifiers,.063500002,-.19475,-.2185,-.046424069,-.35919541,-.51132685,-.46000001,-1.03,-1.37
2118,organized,Modifiers,.70868421,.45026314,.037105262,.78419071,.57471263,-.26537216,2.8499999,2.22,-.61000001
1409,organizer,Identities,.52004951,.42846534,.34727722,.58845669,.4195402,.087378666,2.0699999,1.6799999,.47999999
2119,original,Modifiers,.72391301,.53722829,.30407608,.77666247,.65517241,.0032362717,2.8199999,2.5,.22
1410,orphan,Identities,.034285713,-.51928574,-.12740384,.069008805,-.63218391,-.43689317,0,-1.98,-1.14
2120,ostentatious,Modifiers,-.25559211,.10592105,.39102563,-.06900876,.16091952,.40129453,-.55000001,.77999997,1.45
575,ostracize,Behaviors,-.68613863,.24381188,.18267326,-.6160602,.25,.10355989,-2.73,1.09,.52999997
576,outdo,Behaviors,.22402912,.37839806,.37524509,.22208282,.41379309,.31715214,.61000001,1.66,1.1900001
2121,outgoing,Modifiers,.46612903,.43682796,.58064514,.61606026,.54022986,.64077675,2.1800001,2.0999999,2.1900001
1411,outlaw,Identities,-.59356433,.22995049,.45940593,-.37013799,.10344826,.20064726,-1.75,.57999998,.82999998
2122,outrage,Modifiers,-.39034653,.10272277,.52079207,-.33500624,.23563217,.67637539,-1.61,1.04,2.3
2123,outraged,Modifiers,-.43317756,.12009346,.56565422,-.36010036,.063218385,.66990292,-1.71,.44,2.28
1412,outsider,Identities,-.029166667,-.2112745,-.098284312,.076537035,-.33333334,-.30420709,.029999999,-.94,-.73000002
2124,outspoken,Modifiers,.266,.39649999,.51174998,.31493101,.51436782,.60194176,.98000002,2.01,2.0699999
577,outwit,Behaviors,.28063726,.43088236,.23946078,.34002513,.48850572,.27184466,1.08,1.92,1.05
2125,overbearing,Modifiers,-.55113637,.33693182,.42982954,-.43036383,.20114942,.33333337,-1.99,.92000002,1.24
578,overcharge,Behaviors,-.67377448,.015441177,.014705882,-.6260978,.11494252,.019417506,-2.77,.62,.27000001
2126,overconfident,Modifiers,-.27282608,.15652174,.37413043,-.1994981,.089080445,.48220068,-1.0700001,.52999997,1.7
2127,overjoyed,Modifiers,.7578125,.51354164,.51692706,.84692591,.71551722,.71844661,3.0999999,2.71,2.4300001
579,overlook,Behaviors,-.54699999,.022029703,-.15396039,-.4203262,-.011494259,-.27831712,-1.95,.18000001,-.64999998
580,overwhelm,Behaviors,-.34754902,.3019802,.42622548,-.18695103,.39367816,.51779938,-1.02,1.59,1.8099999
2128,overwhelmed,Modifiers,-.56346154,-.31923077,.15865384,-.56587195,-.15804599,.38834953,-2.53,-.33000001,1.41
581,overwork,Behaviors,-.56085861,.28712121,.44848484,-.45796731,.28448275,.30744338,-2.0999999,1.21,1.16
