conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A
2086,mortified,Modifiers,-2.5,-1.8198019,-.39900991,-2.51,-.77999997,-.029999999
2087,motivated,Modifiers,3.1515789,2.4894736,2.0557895,3.52,3.22,1.51
2088,mournful,Modifiers,-1.1776596,-1.1648936,-1.8468086,-1.65,-.02,-2.3299999
2089,moved,Modifiers,2.4351063,1.6659575,.30744681,2.5699999,2.3299999,-.54000002
2090,naive,Modifiers,-1.2990196,-1.840196,-1.1431372,-1.24,-1.74,-1.15
2091,narrowminded,Modifiers,-2.8463917,-2.1432989,-1.1371135,-2.8699999,-2.02,-.70999998
2092,nasty,Modifiers,-3.1289999,-.361,1.403,-2.7,-.62,.89999998
2093,nauseated,Modifiers,-2.9193182,-1.5772728,-.76249999,-3.2,-1.28,-.75
2094,neighborly,Modifiers,2.8132076,1.3886793,.63113207,2.8199999,1.72,-.029999999
2095,nervous,Modifiers,-1.5819048,-1.28,.11619048,-1.42,-.75999999,.18000001
2096,nice,Modifiers,3.3578432,1.9186275,.3362745,3.26,2.53,-.090000004
2097,no_emotion,Modifiers,-1.8204082,-1.2845361,-2.3428571,-1.9,-1.15,-2.78
2098,noble,Modifiers,2.7989795,1.9030613,.19285715,2.9200001,2.48,-.12
2099,noisy,Modifiers,-.79204547,.86704546,2.9931817,-1.08,.37,3.05
2100,nonchalant,Modifiers,.63725489,.0068627466,-1.7735294,.36000001,.079999998,-1.65
2101,nosey,Modifiers,-1.9545455,-.52142859,.5777778,-1.8,-.64999998,.81
2102,nostalgic,Modifiers,1.6379629,.4861111,-1.2185185,.69999999,.46000001,-1.47
2103,obedient,Modifiers,.88252425,-.70582527,-.8485437,1.52,-.38,-1.15
2104,obligated,Modifiers,-.58207548,-.88476193,-.1264151,-.62,.38,-.18000001
2105,oblivious,Modifiers,-2.0372341,-1.893617,-1.3946809,-2.0899999,-1.87,-1.6
2106,obnoxious,Modifiers,-2.6119566,-.33804348,2.1086957,-2.6700001,.1,2.3499999
2107,obsessive_compulsive,Modifiers,-1.8913044,-1.153913,1.2026087,-1.4400001,-.82999998,.88999999
2108,obstinant,Modifiers,-1.1233766,.50129873,-.26883116,.02,.67000002,.090000004
2109,offended,Modifiers,-2.0215685,-1.1696079,.24117647,-2.4000001,-.61000001,.18000001
2110,offensive,Modifiers,-2.573,.111,2.102,-2.5,.039999999,1.26
2111,old,Modifiers,-.42121211,-1.1131313,-1.8141414,.55000001,.62,-1.83
2112,old_fashioned,Modifiers,.85851061,.018279569,-1.2819149,.61000001,.25999999,-1.49
2113,open,Modifiers,2.0754902,1.4205883,.46862745,2.1099999,1.86,.36000001
2114,open_minded,Modifiers,2.9450979,2.1607842,.079411767,3.1600001,2.8399999,.029999999
2115,opportunistic,Modifiers,1.1636363,1.4959596,1.8050505,2.3099999,2.1900001,1.33
2116,optimistic,Modifiers,2.8297029,1.8495049,.62871289,2.9100001,2.5699999,.91000003
2117,ordinary,Modifiers,.25400001,-.77899998,-.87400001,-.46000001,-1.03,-1.37
2118,organized,Modifiers,2.8347368,1.8010526,.14842105,2.8499999,2.22,-.61000001
2119,original,Modifiers,2.8956521,2.1489131,1.2163043,2.8199999,2.5,.22
2120,ostentatious,Modifiers,-1.0223684,.42368421,1.5641025,-.55000001,.77999997,1.45
2121,outgoing,Modifiers,1.8645161,1.7473118,2.3225806,2.1800001,2.0999999,2.1900001
2122,outrage,Modifiers,-1.5613861,.41089109,2.0831683,-1.61,1.04,2.3
2123,outraged,Modifiers,-1.7327102,.48037383,2.2626169,-1.71,.44,2.28
2124,outspoken,Modifiers,1.064,1.586,2.0469999,.98000002,2.01,2.0699999
2125,overbearing,Modifiers,-2.2045455,1.3477273,1.7193182,-1.99,.92000002,1.24
2126,overconfident,Modifiers,-1.0913043,.62608695,1.4965217,-1.0700001,.52999997,1.7
2127,overjoyed,Modifiers,3.03125,2.0541666,2.0677083,3.0999999,2.71,2.4300001
2128,overwhelmed,Modifiers,-2.2538462,-1.2769231,.63461536,-2.53,-.33000001,1.41
2129,panicked,Modifiers,-2.7320001,-1.757,1.6720001,-2.3199999,-1.22,2.0999999
2130,passionate,Modifiers,2.7631578,2.1578948,1.5642105,2.6900001,2.7,1.7
2131,passive,Modifiers,-.56336635,-1.6267327,-2.3405941,-.75,-1.27,-1.9
2132,patient,Modifiers,1.7840796,-.091044776,-1.7820896,2.73,2.1800001,-2.05
2133,peaceful,Modifiers,3.1910892,1.5792079,-1.9603961,3.3099999,2.4400001,-1.74
2134,peeved,Modifiers,-1.844898,-.91122448,.13877551,-1.76,-.40000001,.31
2135,pensive,Modifiers,.51612902,-.3425532,-1.7221053,1.4400001,.98000002,-1.85
2136,perceptive,Modifiers,2.8039999,1.862,-.50199997,2.3900001,2.23,-.47
2137,permissive,Modifiers,-.048863634,-.5625,-.83636361,-.22,-.67000002,-.94
2138,persecuted,Modifiers,-3.1386139,-1.4019802,1.070297,-2.5999999,-.28,.55000001
2139,persistent,Modifiers,1.975,1.659375,2.03125,1.91,2.05,1.23
2140,persuasive,Modifiers,1.6519607,1.9813726,1.3509804,1.41,2.54,.81
2141,pessimistic,Modifiers,-2.1152174,-1.3119565,-1.0695652,-1.91,-.69999999,-.46000001
2142,petrified,Modifiers,-2.8044446,-2.3344445,-1.2455555,-2.6800001,-1.13,.2
2143,petty,Modifiers,-2.0721154,-1.4740385,-.066346154,-1.52,-.94,.30000001
2144,phobic,Modifiers,-2.1902912,-1.9330097,-.18333334,-2.23,-1.6,.38999999
2145,pitiful,Modifiers,-2.192857,-2.2704082,-1.6887755,-2.1800001,-2.22,-1.86
2146,placid,Modifiers,.33440861,-.64623654,-2.3279569,.039999999,-.56,-1.5599999
2147,plain,Modifiers,-.20095238,-.9609524,-1.4533334,-.50999999,-1.16,-1.5599999
2148,playful,Modifiers,2.3460784,1.0764706,2.0960784,2.26,.68000001,1.92
2149,pleased,Modifiers,3.1061404,1.8219298,-.37280703,3.05,2.23,.079999998
2150,poised,Modifiers,2.309,1.518,-.79299998,1.58,1.41,-.81
2151,polite,Modifiers,3.1068182,1.6318182,-.57840908,3.4100001,2.27,-.83999997
2152,pompous,Modifiers,-2.2454545,-.053535353,1.7602041,-1.77,.17,1.5599999
2153,poor,Modifiers,-2.3209524,-2.7171428,-1.2409524,-2.24,-2.3,-1.51
2154,popular,Modifiers,1.5811881,1.9386139,1.8831683,1.28,1.9400001,1.77
2155,possessive,Modifiers,-1.7286956,.04434783,.77631581,-1.51,.46000001,1.01
2156,powerful,Modifiers,1.976,3.4909999,1.785,1.8200001,3.53,1.6900001
2157,powerless,Modifiers,-2.8626373,-3.3956044,-2.0681319,-2.5799999,-3.26,-1.83
2158,practical,Modifiers,2.5038834,1.4117647,-.19708738,2.1300001,1.7,-.22
2159,prejudiced,Modifiers,-3.0280001,-.73699999,.57599998,-2.77,-.47,.63
2160,preoccupied,Modifiers,-.80172414,-.5784483,-.35948277,-.47999999,-.14,.25
2161,presumptuous,Modifiers,-1.4247422,-.19587629,.71958762,-1.1900001,-.18000001,1
2162,pretty,Modifiers,2.2742574,1.5039604,.18514851,2.46,1.8200001,.58999997
2163,principled,Modifiers,2.6444445,1.7474748,.12020202,1.73,1.26,-.33000001
2164,promiscuous,Modifiers,-1.4396039,-.15940595,1.3871287,-1.65,-.31999999,1.51
2165,proud,Modifiers,2.4078431,2.0803921,.73431373,2.1700001,2.28,1.15
2166,provocative,Modifiers,.22828282,1.0122449,1.5693878,-.31,1.03,1.22
2167,quarrelsome,Modifiers,-2.2346535,-.15247525,2.0693069,-2.04,-.02,2.0999999
2168,rational,Modifiers,2.868,1.85,-.27900001,2.74,2.1900001,-.82999998
2169,raunchy,Modifiers,-1.3990099,-.010999998,1.5594059,-.88999999,-.039999999,1.3099999
2170,reasonable,Modifiers,3.0681319,1.8923076,-.15054946,2.9300001,2.26,-.76999998
2171,rebellious,Modifiers,-.2980198,1.0128713,2.1267326,-.34,1.29,2.03
2172,reckless,Modifiers,-2.3224137,.0068965573,2.3086207,-1.79,.12,2.3900001
2173,reclusive,Modifiers,-.90674156,-1.4651685,-2.3134832,-1.02,-1.27,-2.3699999
2174,refined,Modifiers,2.1102803,1.3377359,-.83867925,1.99,1.46,-.74000001
2175,regretful,Modifiers,-1.3831683,-1.4386139,-1.6316832,-1.83,-.95999998,-1.49
2176,rejected,Modifiers,-2.6414893,-1.2840426,-.15319149,-2.3,.69,.79000002
2177,relaxed,Modifiers,2.9236841,.64999998,-2.7087719,2.9300001,1.3,-2.53
2178,relentless,Modifiers,.30000001,1.5353982,1.9486725,.2,1.7,1.2
2179,reliable,Modifiers,3.3122222,2.3244445,.83777779,3.4200001,2.6600001,-.02
2180,relieved,Modifiers,2.7401869,1.4457943,-.7691589,2.8099999,2.4000001,-.55000001
2181,religious,Modifiers,.45392156,.35490197,-.04019608,1.3099999,1.22,.2
2182,remorseful,Modifiers,.38863638,-.31136364,-1.5454545,.0099999998,.36000001,-1.16
2183,repentant,Modifiers,1.1614584,-.006250001,-.81666666,1.1,.94999999,-.97000003
2184,resentful,Modifiers,-2.3297029,-1.2029703,-.92376238,-2,-.70999998,-.74000001
2185,reserved,Modifiers,.99615383,-.10673077,-2.1624999,1.04,.33000001,-2.28
2186,resigned,Modifiers,-.70150375,-1.3195488,-1.487218,-1.02,-1.1,-1.28
2187,resourceful,Modifiers,3.1197803,2.3318682,1.1857142,3,2.4000001,.58999997
2188,respectful,Modifiers,3.1210001,2.046,-.80599999,3.4000001,2.48,-.79000002
2189,responsible,Modifiers,3.1141415,2.2434344,.73232323,3.4000001,2.97,-.0099999998
2190,restless,Modifiers,-1.1854368,-.6631068,1.007767,-1.27,-.62,.77999997
2191,revengeful,Modifiers,-2.3771739,.34505495,1.2241758,-2.45,.76999998,.77999997
2192,reverent,Modifiers,1.4547619,.58372092,-.80000001,1.1900001,1.05,-.62
2193,rich,Modifiers,1.9082475,2.5680413,1.2494845,2,2.8699999,1.63
2194,rigid,Modifiers,-1.290099,-.39504951,-.65148515,-.81999999,.029999999,-.81
2195,romantic,Modifiers,2.7180851,1.8180851,.35744679,2.6800001,2.03,.029999999
2196,rude,Modifiers,-2.9252427,-.5116505,1.7398058,-3.05,-.28999999,1.9
2197,rueful,Modifiers,-.75747126,-.43678162,-.60689658,-1.25,.029999999,.31
2198,ruthless,Modifiers,-2.0508771,1.5122807,1.560177,-1.89,1.6,1.35
2199,sad,Modifiers,-2.1940594,-1.7633663,-2.1148515,-2.29,-1.4400001,-2.04
2200,sadistic,Modifiers,-3.0825243,.41165048,.90970874,-2.3599999,1.16,.1
2201,saintly,Modifiers,2.7902656,1.7141593,-.54778761,2.4100001,1.88,-1.02
2202,sarcastic,Modifiers,-.50096154,.24230769,1.1567308,.11,.63,1.21
2203,satisfied,Modifiers,3.0465908,1.9727273,-.53295457,3.05,2.3900001,.17
2204,scared,Modifiers,-2.0398059,-1.9252427,-.097087376,-2.02,-1.6,.44
2205,scornful,Modifiers,-2.2741573,-.53932583,.69887638,-2.0799999,.050000001,.63999999
2206,secretive,Modifiers,-.49528301,.46320754,-1.7877358,-.44999999,.86000001,-1.6900001
2207,secure,Modifiers,3.0408759,2.3357663,-.31764707,3.1300001,2.8299999,-.81999999
2208,self_assured,Modifiers,2.8297029,2.1396039,.35247526,2.4200001,2.6600001,.090000004
2209,self_centered,Modifiers,-2.5,-.39708737,.6607843,-2.46,-.49000001,.72000003
2210,self_confident,Modifiers,2.9361904,2.632381,.75384617,3.1199999,3.03,.85000002
2211,self_conscious,Modifiers,-1.4747826,-1.6660869,-1.3192983,-1.76,-.87,-1
2212,self_disciplined,Modifiers,3.020792,2.309901,-.48613861,2.77,3.0599999,-.69999999
2213,self_pitying,Modifiers,-2.330337,-2.1707866,-1.769663,-2.4400001,-1.8,-1.83
2214,self_righteous,Modifiers,-1.2288462,.31153846,1.0673077,-.77999997,.33000001,1.24
2215,self_sacrificing,Modifiers,2.2427185,1.9097087,-.15339807,2.04,2.0999999,-.050000001
2216,self_satisfied,Modifiers,2.4892156,2.0519607,-.04019608,2.3699999,2.3900001,.47999999
2217,selfish,Modifiers,-2.4566038,-.58018869,.34811321,-2.79,-.47999999,.62
2218,sensitive,Modifiers,1.4284483,-.17413792,-1.3353448,.91000003,.31,-1.1
2219,sensuous,Modifiers,1.8588235,1.4411764,.079999998,1.53,1.63,-1
2220,sentimental,Modifiers,1.78,.44,-1.392,1.78,.75999999,-1.12
2221,serene,Modifiers,3.0184467,1.5330096,-2.2912621,2.76,1.71,-2.05
2222,serious,Modifiers,1.4513274,1.1309735,-.80619466,1,1.62,-1.08
2223,sexy,Modifiers,1.9732673,2.0465345,.912,1.86,2.28,.74000001
2224,shaken,Modifiers,-2.3205881,-1.7176471,.31274509,-1.65,-.70999998,.41999999
2225,shallow,Modifiers,-2.3417583,-1.4494505,-.20333333,-2.1500001,-1.4,.12
2226,shocked,Modifiers,-.76346153,-.33846155,.81826925,-.46000001,.54000002,1.13
2227,shook_up,Modifiers,-1.8894737,-1.3442105,.76210529,-1.87,-.52999997,.63999999
2228,showy,Modifiers,-1.074074,.35149252,2.1266665,-1.41,.23,2.1400001
2229,shrewd,Modifiers,-.042553201,.51595742,.22234042,-.56999999,.58999997,-.059999999
2230,shy,Modifiers,-.44607842,-1.8676471,-2.4166667,-.28,-1.3,-2.1700001
2231,sickened,Modifiers,-2.6238096,-1.4740385,-.72952378,-2.9200001,-1.22,-.82999998
2232,silly,Modifiers,1.5717391,.26923078,1.6307693,1.86,.44999999,2.03
2233,simpleminded,Modifiers,-1.2455446,-1.9722772,-1.5752475,-1.05,-1.66,-1.46
2234,sincere,Modifiers,3.152174,1.866087,-.49652174,3.22,2.6500001,-.70999998
2235,single,Modifiers,.19696969,.12222222,-.12929292,.30000001,.88999999,-.16
2236,skeptical,Modifiers,1.0008929,.50267857,-.37321427,.64999998,.73000002,-.2
2237,slack,Modifiers,-1.5902174,-1.7,-2.1733334,-1.7,-1.61,-1.72
2238,sloppy,Modifiers,-2.1815217,-1.1989131,-.30434781,-2.1800001,-1.24,.86000001
2239,slothful,Modifiers,-2.1159575,-2.1085107,-3.2031915,-2.0999999,-1.9299999,-2.76
2240,sluggish,Modifiers,-2.0677419,-2.2741935,-3.135484,-1.6799999,-1.91,-2.72
2241,sly,Modifiers,-.69557524,.48230088,-.9375,-.43000001,.83999997,-1.04
2242,smug,Modifiers,-1.6019231,-.059223302,-.25576922,-1.21,-.30000001,-.27000001
2243,sniveling,Modifiers,-2.4945054,-1.9802197,-.034065936,-1.77,-1.26,.20999999
2244,snobbish,Modifiers,-2.6524272,-.59708738,.89902914,-2.8399999,-.64999998,.51999998
2245,snooty,Modifiers,-2.6227722,-.51980197,.86930692,-2.3399999,-.64999998,1.0700001
2246,snowed,Modifiers,-1.3494624,-.75326085,-.52282608,.1,-.31,-.56
2247,sociable,Modifiers,2.341346,1.75,1.926923,2.54,2.1700001,2.27
2248,soft_spoken,Modifiers,.61397851,-.83118278,-1.9903226,.22,-1.2,-2.3499999
2249,softhearted,Modifiers,1.9514852,.49009901,-.89999998,1.72,.34,-1.15
2250,solemn,Modifiers,.49895832,-.22526315,-2.2123711,.19,.19,-1.98
2251,sophisticated,Modifiers,2.016,1.7,.109,2.24,2.1700001,.15000001
2252,sorrowful,Modifiers,-1.5865979,-1.4670103,-1.9525774,-1.92,-.91000003,-2.1099999
2253,sorry,Modifiers,.64787233,-.49032259,-1.2393616,0,-.34,-1.23
2254,spacey,Modifiers,-1.3821782,-1.6316831,-1.739604,-.52999997,-1.08,-1.77
2255,spirited,Modifiers,2.5094891,1.8240876,1.739416,2.54,2.22,2.01
2256,spiteful,Modifiers,-2.3835051,-1.3041238,.089690723,-2.55,-.22,.31
2257,spoiled,Modifiers,-1.8120301,-.25263157,.81503761,-1.78,.07,1.24
2258,squeamish,Modifiers,-1.737234,-1.5553192,-.14148936,-1.9,-1.01,-.13
2259,stable,Modifiers,2.8080459,1.8436781,-.99885058,2.8900001,2.3699999,-.63
2260,steadfast,Modifiers,2.0401962,1.5772277,.0079207923,1.86,2.04,-.25999999
2261,stingy,Modifiers,-1.7189474,-.44,-.86105263,-2.05,-.23,-.050000001
2262,stoned,Modifiers,-.84455448,-1.0544554,-1.1960396,-1.77,-.62,-.33000001
2263,straightforward,Modifiers,2.3747475,1.7080808,1.0595959,2.3599999,2.3699999,.88
2264,strange,Modifiers,.19803922,-.062745094,.21176471,.44,.38,.28
2265,strict,Modifiers,-.13444445,1.5230769,1.0967033,-.1,1.46,.61000001
2266,strong,Modifiers,2.7069566,2.9086957,.96086955,2.55,2.8699999,.63999999
2267,strong_willed,Modifiers,1.8959184,2.1969388,1.2846938,2.0699999,2.8599999,1.2
2268,stubborn,Modifiers,-1.3548077,-.18557693,-.030769233,-1.27,.050000001,.43000001
2269,studious,Modifiers,2.6031251,1.3260417,-.69062501,3.01,2.24,-1.5700001
2270,stunned,Modifiers,-.84803921,-.57843137,-.34509802,-.38,.0099999998,.11
2271,stupid,Modifiers,-2.5960395,-2.1990099,-.81881189,-2.4200001,-2.1800001,-.88
2272,subdued,Modifiers,-1.4204301,-1.674468,-.99255317,-1.1799999,-.91000003,-1.11
2273,submissive,Modifiers,-.90505052,-2.3747475,-2.1353536,-1.1799999,-1.73,-1.83
2274,successful,Modifiers,3.052,2.6140001,1.822,3.02,3.0999999,.86000001
2275,suicidal,Modifiers,-3.5090909,-2.0363636,-1.3670454,-3.5899999,-1.36,-2.1900001
2276,superstitious,Modifiers,-.94897962,-1.272449,-.14795919,-.85000002,-.77999997,-.2
2277,surprised,Modifiers,.9137255,.087254897,1.7009804,1.42,1.35,2.1700001
2278,suspicious,Modifiers,-.89100003,-.433,-.54100001,-.77999997,.090000004,-.81999999
2279,sympathetic,Modifiers,2.597826,1.226087,-.89340657,2.6199999,2.01,-1.08
2280,taciturn,Modifiers,-.6115942,-.83239436,-1.6323943,-.25,-.34999999,-1.02
2281,tactful,Modifiers,2.6647618,1.6380953,-.74190474,2.28,1.95,-.73000002
2282,tactless,Modifiers,-2.2106795,-1.0504855,.51456308,-1.72,-1.29,.81
2283,talented,Modifiers,3.0528302,2.383019,1.6443396,3.25,2.8699999,1.45
2284,talkative,Modifiers,.63076925,.76923078,2.398077,.55000001,.85000002,2.6700001
2285,team_spirited,Modifiers,2.1427083,1.5802083,2.35625,2.5599999,1.9,2.4200001
2286,temperamental,Modifiers,-1.5967742,-.19247311,1.5268817,-1.49,-.30000001,1.37
2287,tense,Modifiers,-1.9362745,-.97450978,.37549019,-1.73,-.16,-.059999999
2288,terrified,Modifiers,-3.0045455,-1.8965909,1.1261363,-2.5599999,-.60000002,.97000003
2289,thankful,Modifiers,3.0751824,1.6416059,.0029197084,3.3699999,2.4200001,-.44
2290,thoughtful,Modifiers,2.969903,1.7382352,-.61274511,3.02,2.6600001,-.76999998
2291,thoughtless,Modifiers,-2.4642336,-1.7802919,-1.0419117,-2.6900001,-1.14,-.49000001
2292,thrilled,Modifiers,2.5191011,1.8123596,2.2,2.6700001,2.3,2.3
2293,timid,Modifiers,-1.2564356,-2.3277228,-2.3079207,-1.13,-2.1099999,-1.98
2294,tired,Modifiers,-1.3910891,-1.6653465,-2.8366337,-1.55,-1.28,-2.3
2295,tolerant,Modifiers,2.7205882,1.5970588,-.34999999,2.4100001,1.75,-.67000002
2296,tormented,Modifiers,-3.2327585,-1.5551724,.17758621,-3.26,-.62,-.28999999
2297,tough,Modifiers,1.3470588,2.2803922,1.4539216,1.5599999,2.01,.62
2298,tranquil,Modifiers,2.5659091,.86250001,-2.8011363,2.0799999,1.1900001,-2.4100001
2299,troubled,Modifiers,-2.2888889,-1.7192593,-.64592594,-2.1600001,-.86000001,-.95999998
2300,trusting,Modifiers,1.9960396,1.3584158,-.47326732,2.28,1.67,-.51999998
2301,ugly,Modifiers,-1.8199999,-1.7933333,-.99662924,-1.63,-1.1900001,-.70999998
2302,unambitious,Modifiers,-1.9417475,-2.2048542,-2.2514563,-2.6099999,-2.3099999,-2.5799999
2303,unattractive,Modifiers,-1.4245098,-1.6519607,-1.1254902,-1.34,-1.21,-.56999999
2304,uncertain,Modifiers,-1.0375,-1.6576923,-1.0653846,-1.1900001,-1.45,-.87
2305,uncomfortable,Modifiers,-1.795283,-1.6481133,-1.3742857,-2.01,-1.11,-1.49
2306,unconventional,Modifiers,1.1020201,.70303029,.74949497,.88999999,.87,.55000001
2307,understanding,Modifiers,3.0398059,2.2485437,-.42135921,3.0999999,2.47,-.94
2308,uneasy,Modifiers,-1.8971153,-1.3961538,-.74230766,-2.01,-1.16,-.88999999
2309,uneducated,Modifiers,-2.5999999,-2.4721649,-1.7938144,-2.6600001,-2.25,-1.26
2310,unemployed,Modifiers,-2.5722773,-2.5485148,-2.0623763,-2.5899999,-2.24,-2
2311,unfair,Modifiers,-2.8670454,.34431818,.50340909,-2.6800001,.1,.44
2312,unforgiving,Modifiers,-2.5028846,-.4576923,-1.0394231,-2.54,-.36000001,-.75999999
2313,unfriendly,Modifiers,-2.6291263,-.62038833,-.29805824,-2.8099999,-.16,-.27000001
2314,ungrateful,Modifiers,-2.9415095,-1.1075472,-.34811321,-3,-.95999998,.02
2315,unhappy,Modifiers,-2.8861701,-1.4712766,-1.9457446,-2.72,-.57999998,-1.73
2316,unhealthy,Modifiers,-2.990099,-1.7059406,-2.0940595,-2.73,-1.14,-1.34
2317,unhelpful,Modifiers,-2.3892157,-1.0107843,-1.6421568,-1.9400001,-1.21,-1.12
2318,unimaginative,Modifiers,-2.0725491,-1.9294118,-1.982353,-2.0899999,-2.23,-1.99
2319,unique,Modifiers,2.1232324,1.3818182,.78686869,2.72,2.3800001,.70999998
2320,unkind,Modifiers,-3.164762,-.2451923,.82403845,-3.1400001,-.82999998,.47
2321,unlucky,Modifiers,-2.5911765,-2.0196078,-.80196077,-2.1900001,-1.4,-.34
2322,unmotivated,Modifiers,-2.3039215,-2.137255,-2.6656864,-2.95,-2.1900001,-2.3599999
2323,unpopular,Modifiers,-1.3346939,-2.0122449,-1.4581633,-1.11,-1.41,-1.54
2324,unreasonable,Modifiers,-2.296,-.34099999,1.37,-2.54,-.56,.83999997
2325,unreliable,Modifiers,-3.0539215,-2.0156863,-1.2333333,-2.9300001,-1.6,-.92000002
2326,unsatisfied,Modifiers,-2.2686274,-1.7088236,-.90980393,-2.0999999,-1.1,-1.11
2327,unscrupulous,Modifiers,-2.190625,.38124999,.70851064,-1.25,-.2,.050000001
2328,unselfish,Modifiers,2.9019802,2.028713,-.67821783,3.1500001,2.3599999,-.43000001
2329,unsophisticated,Modifiers,-1.2096491,-1.4780701,-.45486724,-1.49,-1.5599999,.57999998
2330,unsportsmanlike,Modifiers,-2.6646464,-1.1151515,1.4666667,-2.6700001,-1.42,1.59
2331,unstable,Modifiers,-2.6020834,-1.9135417,.95937502,-2.3,-1.6799999,.19
2332,unsuccessful,Modifiers,-2.085294,-2.1833334,-1.5107843,-2.3900001,-1.58,-1.0599999
2333,upset,Modifiers,-2.3679612,-.31359223,.5805825,-2.5799999,-.54000002,-.58999997
2334,uptight,Modifiers,-1.8043956,-1,.22307692,-1.86,-.60000002,.02
2335,vain,Modifiers,-2.1068628,-.44117647,.9107843,-2.1199999,-.37,.93000001
2336,vengeful,Modifiers,-2.6313131,-.0040403986,1.1212121,-2.48,.039999999,.69999999
2337,vigorous,Modifiers,1.9372549,1.9431373,2.6176472,1.53,1.66,2.22
2338,violent,Modifiers,-3.3056076,1.3467289,2.8028038,-2.8800001,1.3,2.53
2339,virtuous,Modifiers,2.8068182,1.8091954,.056321841,3.05,2.3399999,.0099999998
2340,vivacious,Modifiers,1.6195877,1.4237113,2.115464,1.48,1.38,2.0599999
2341,vulgar,Modifiers,-2.0776596,-.53085107,1.6904255,-1.99,-.15000001,2.02
2342,warm,Modifiers,2.6158416,1.2861387,-.17722772,2.5,1.54,-.62
2343,warmhearted,Modifiers,3.1966293,1.9853933,-.083146065,3.26,2.45,-.090000004
2344,weak,Modifiers,-2.0903847,-2.9980769,-2.1990385,-2.1700001,-2.8800001,-2.0899999
2345,wealthy,Modifiers,1.9566038,2.7547169,1.1745282,2.1700001,2.74,.92000002
2346,white,Modifiers,.93259257,.88382351,.17481481,.77999997,1.79,.62
2347,wholesome,Modifiers,2.3956044,1.1450549,-.30879122,2.6500001,1.53,-.44
2348,widowed,Modifiers,-2.5267327,-1.5663366,-1.3544555,-2.6500001,-.64999998,-1.4400001
2349,wild,Modifiers,-.038679246,1.159434,2.8330188,-.079999998,.83999997,2.6099999
2350,wise,Modifiers,3.2213593,2.6194174,-.86699027,3.4100001,3.4300001,-.93000001
2351,withdrawn,Modifiers,-1.2923913,-1.8406594,-2.510989,-1.16,-1.58,-1.9299999
2352,witty,Modifiers,2.096875,1.3302083,1.434375,1.97,1.67,1.77
2353,worried,Modifiers,-1.8010526,-1.8,-.55157894,-2.3499999,-.89999998,-.18000001
2354,worthless,Modifiers,-3.0875001,-2.9757352,-2.2639706,-3.4300001,-2.79,-2.5599999
2355,worthy,Modifiers,3.0294118,2.2960784,.53431374,2.9000001,2.6199999,.44999999
